Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,American Indian / Alaska Native,All,All,All,All,38,342,0.1111111111
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,Asian,All,All,All,All,894,11335,0.0788707543
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,Black/African American,All,All,All,All,15347,193854,0.0791678273
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,Hispanic,All,All,All,All,1157,13087,0.0884083442
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,All,White,All,All,All,All,40198,456724,0.0880137676
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,Medicare & Medicaid,All,All,All,All,All,15593,188733,0.0826193617
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Georgia,Medicare Only,All,All,All,All,All,43069,497462,0.0865774672
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,Aged,All,All,12120,81406,0.1488833747
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,65-74,All,5840,38231,0.1527556172
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,75-84,All,4359,29587,0.1473282185
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,85 and over,All,2261,15656,0.1444174757
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,All,All,13960,92079,0.1516089445
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,All,Rural,3609,23759,0.1519003325
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,All,Urban,10349,68311,0.1514982946
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,All,Less than 65,All,1500,8605,0.1743172574
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,Disabled,All,All,1318,7265,0.1814177564
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,All,ESRD,All,All,522,3408,0.1531690141
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,Female,All,All,All,8054,51304,0.1569858101
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,All,Male,All,All,All,5906,40775,0.1448436542
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,American Indian / Alaska Native,All,All,All,All,18,98,0.1836734694
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,Asian,All,All,All,All,5997,46377,0.1293097872
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,Black/African American,All,All,All,All,133,847,0.1570247934
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,Hispanic,All,All,All,All,944,6166,0.1530976322
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,All,White,All,All,All,All,5192,27416,0.1893784651
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,Medicare & Medicaid,All,All,All,All,All,2586,20516,0.1260479626
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Hawaii,Medicare Only,All,All,All,All,All,11374,71563,0.1589368808
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,Aged,All,All,7361,95720,0.076901379
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,65-74,All,4018,48777,0.0823748898
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,75-84,All,2589,34749,0.0745057412
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,85 and over,All,835,13085,0.0638135269
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,All,All,10117,113838,0.0888719057
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,All,Rural,2758,35982,0.0766494358
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,All,Urban,7359,77847,0.0945315812
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,All,Less than 65,All,2675,17227,0.1552795031
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,Disabled,All,All,2590,16570,0.1563065782
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,All,ESRD,All,All,166,1548,0.1072351421
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,Female,All,All,All,6160,64210,0.0959352126
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,All,Male,All,All,All,3957,49628,0.0797332151
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,American Indian / Alaska Native,All,All,All,All,75,897,0.0836120401
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,Asian,All,All,All,All,75,849,0.0883392226
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,Black/African American,All,All,All,All,38,338,0.1124260355
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,Hispanic,All,All,All,All,342,4572,0.0748031496
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,All,White,All,All,All,All,9380,104936,0.0893878173
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,Medicare & Medicaid,All,All,All,All,All,2997,23497,0.1275481976
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Idaho,Medicare Only,All,All,All,All,All,7120,90341,0.0788124993
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,Aged,All,All,81408,656474,0.1240079577
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,65-74,All,40418,309823,0.1304551308
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,75-84,All,29276,237810,0.1231066818
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,85 and over,All,13164,120689,0.109073735
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,All,All,101293,771614,0.1312741863
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,All,Rural,8667,121529,0.0713163113
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,All,Urban,92601,649885,0.1424882864
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,All,Less than 65,All,18435,103292,0.1784746157
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,Disabled,All,All,17535,96168,0.18233716
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,All,ESRD,All,All,2350,18972,0.123866751
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,Female,All,All,All,61941,446161,0.1388310498
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,All,Male,All,All,All,39352,325453,0.1209145407
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,American Indian / Alaska Native,All,All,All,All,63,347,0.181556196
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,Asian,All,All,All,All,2467,18340,0.1345147219
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,Black/African American,All,All,All,All,19065,110862,0.171970558
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,Hispanic,All,All,All,All,7984,51227,0.1558553107
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,All,White,All,All,All,All,69498,574268,0.1210201509
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,Medicare & Medicaid,All,All,All,All,All,30198,190518,0.1585047082
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Illinois,Medicare Only,All,All,All,All,All,71095,581096,0.1223463937
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,Aged,All,All,34163,361724,0.0944449359
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,65-74,All,18318,177517,0.103190117
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,75-84,All,11842,129110,0.0917202386
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,85 and over,All,4484,60657,0.073923867
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,All,All,47912,446377,0.1073352794
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,All,Rural,9985,121988,0.0818523133
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,All,Urban,37899,324196,0.116901504
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,All,Less than 65,All,13268,79093,0.167751887
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,Disabled,All,All,12876,75178,0.1712735109
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,All,ESRD,All,All,873,9475,0.0921372032
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,Female,All,All,All,29685,259601,0.114348558
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,All,Male,All,All,All,18227,186776,0.0975874845
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,American Indian / Alaska Native,All,All,All,All,41,240,0.1708333333
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,Asian,All,All,All,All,262,2261,0.1158779301
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,Black/African American,All,All,All,All,5880,37591,0.1564204198
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,Hispanic,All,All,All,All,1071,8727,0.1227225851
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,All,White,All,All,All,All,39818,389604,0.1022012094
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,Medicare & Medicaid,All,All,All,All,All,16659,119521,0.1393813639
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Indiana,Medicare Only,All,All,All,All,All,31253,326856,0.0956170301
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,Aged,All,All,11615,176616,0.0657641437
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,65-74,All,6020,82867,0.07264653
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,75-84,All,3702,62328,0.0593954563
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,85 and over,All,2008,33195,0.0604910378
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,All,All,16187,207547,0.0779919729
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,All,Rural,7378,101293,0.072838202
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,All,Urban,8787,106134,0.0827915654
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,All,Less than 65,All,4457,29157,0.1528620914
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,Disabled,All,All,4360,28029,0.1555531771
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,All,ESRD,All,All,212,2902,0.0730530669
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,Female,All,All,All,9910,118030,0.0839617047
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,All,Male,All,All,All,6277,89517,0.0701207592
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,American Indian / Alaska Native,All,All,All,All,30,319,0.0940438871
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,Asian,All,All,All,All,84,1201,0.0699417152
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,Black/African American,All,All,All,All,446,4469,0.0997986127
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,Hispanic,All,All,All,All,240,2755,0.0871143376
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,All,White,All,All,All,All,15081,195095,0.0773008022
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,Medicare & Medicaid,All,All,All,All,All,5722,42500,0.1346352941
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Iowa,Medicare Only,All,All,All,All,All,10465,165047,0.0634061813
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,Aged,All,All,9829,156086,0.0629716951
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,65-74,All,5027,73835,0.0680842419
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,75-84,All,3316,55467,0.0597832946
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,85 and over,All,1601,28704,0.0557761984
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,All,All,13290,184375,0.0720813559
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,All,Rural,4985,75538,0.0659932749
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,All,Urban,8292,108599,0.0763542942
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,All,Less than 65,All,3346,26369,0.1268914255
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,Disabled,All,All,3219,24980,0.1288630905
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,All,ESRD,All,All,242,3309,0.0731338773
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,Female,All,All,All,8117,105501,0.0769376594
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,All,Male,All,All,All,5173,78874,0.0655856176
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,American Indian / Alaska Native,All,All,All,All,69,1004,0.0687250996
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,Asian,All,All,All,All,79,1566,0.0504469987
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,Black/African American,All,All,All,All,758,9756,0.077695777
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,Hispanic,All,All,All,All,361,6045,0.0597187758
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,All,White,All,All,All,All,11770,162911,0.0722480373
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,Medicare & Medicaid,All,All,All,All,All,3699,34609,0.1068797134
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kansas,Medicare Only,All,All,All,All,All,9591,149766,0.0640399022
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,Aged,All,All,24465,273227,0.0895409312
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,65-74,All,13927,145955,0.0954198212
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,75-84,All,7941,93897,0.0845713921
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,85 and over,All,2857,36925,0.0773730535
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,All,All,35511,353882,0.1003470083
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,All,Rural,18420,180784,0.1018895477
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,All,Urban,16961,171696,0.098785062
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,All,Less than 65,All,10786,77105,0.1398871669
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Kentucky,All,All,All,Disabled,All,All,10561,74558,0.1416481129
